O2,CH4,O3,H2O,OH,H2,CO,T_time,alt,rh,time,O2_flux,ri_flux,change_during_glaciations
1.319152424209485e-08,1.732099974393802e-05,8.595864011908605e-13,3.760071660046055e-06,3.328163520272906e-12,2.091596628445577e-05,2.1011950115555013e-06,215.0,2775000.0,0.00479617424569876,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.3927070852154359e-08,1.7253429604186164e-05,7.822460783093644e-13,3.609045393339793e-06,3.874939099076443e-12,2.119937036729133e-05,2.0874671459730148e-06,215.0,2825000.0,0.004264071855122241,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.4322657601546221e-08,1.7187680882853347e-05,6.786243309496718e-13,3.457614729444142e-06,4.545100392065805e-12,2.1479500751000214e-05,2.0690249648423674e-06,215.0,2875000.0,0.0037839667629049703,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.43902319349801e-08,1.7123717566316626e-05,5.620637114195801e-13,3.3061997546399253e-06,5.3732843954826415e-12,2.175598987248085e-05,2.0463820244377284e-06,215.0,2925000.0,0.0033515333790186527,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.4228086242584546e-08,1.7061506272265984e-05,4.488160252816798e-13,3.155390495138434e-06,6.393391487454498e-12,2.2028294480965752e-05,2.0203862139523806e-06,215.0,2975000.0,0.0029628967701682603,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.398032450195488e-08,1.7001013757214726e-05,3.5087724478707435e-13,3.0059529174319096e-06,7.63759106019511e-12,2.229569839048159e-05,1.9921491061856086e-06,215.0,3025000.0,0.0026145667239537936,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.3785450069630392e-08,1.694220441821444e-05,2.7302036158759705e-13,2.8588104398790143e-06,9.138618955993177e-12,2.2557339536316463e-05,1.962931000625644e-06,215.0,3075000.0,0.0023033623408178407,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.3744834006478202e-08,1.6885039097059698e-05,2.1437567612271542e-13,2.714998049732268e-06,1.0931444678998448e-11,2.2812259867372935e-05,1.9340379253667973e-06,215.0,3125000.0,0.002026333708528549,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.3919031501606691e-08,1.6829475268525416e-05,1.7148993065584756e-13,2.575595659574634e-06,1.3051103553772614e-11,2.305947090939807e-05,1.9067507398044323e-06,215.0,3175000.0,0.0017806922659594896,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.4339821562354002e-08,1.677533330832083e-05,1.405026686749827e-13,2.441320921033771e-06,1.5530610474133407e-11,2.3298618968433026e-05,1.8822115202896599e-06,215.0,3225000.0,0.001563547201180617,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.5026676058704825e-08,1.6722389277161463e-05,1.181612215346951e-13,2.3127106637368134e-06,1.8399392866158255e-11,2.3529619514113144e-05,1.8614502217048403e-06,215.0,3275000.0,0.0013721056603742988,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.5998403169290756e-08,1.6670559372536868e-05,1.0204453874060914e-13,2.1905280500830096e-06,2.1681144029133128e-11,2.375188888284685e-05,1.8454426799232116e-06,215.0,3325000.0,0.001203927663423204,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.7280824267505615e-08,1.6619812984299186e-05,9.043113486768055e-14,2.0754997438743136e-06,2.539824107898368e-11,2.3964775650504203e-05,1.8350352922713558e-06,215.0,3375000.0,0.0010567317883403082,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.891634441474196e-08,1.6570119209447264e-05,8.214310115518725e-14,1.968165531892405e-06,2.9580935777098374e-11,2.416781631512905e-05,1.8309190072384397e-06,215.0,3425000.0,0.0009283236453352105,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.0981638215984477e-08,1.6521447739090246e-05,7.642703767159203e-14,1.8688785277095453e-06,3.4286168345251155e-11,2.4360737936079983e-05,1.8336607811432456e-06,215.0,3475000.0,0.0008166195192649809,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.3625762056157007e-08,1.6473770248297547e-05,7.289500847186745e-14,1.7778149606503953e-06,3.963745320703767e-11,2.4543455804947627e-05,1.8437833976781723e-06,215.0,3525000.0,0.0007196665506090568,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.715612654977144e-08,1.642698284746016e-05,7.153618789364121e-14,1.6948426770643607e-06,4.591518937149884e-11,2.471637273777426e-05,1.8619560069582355e-06,215.0,3575000.0,0.000635602237340296,1261440000000000.0,2000000000000.0,21999999999.999992,False
3.224202161630421e-08,1.6380668148489578e-05,7.28327304492812e-14,1.619165827435924e-06,5.3771645448585706e-11,2.488121585946285e-05,1.8895161729432274e-06,215.0,3625000.0,0.0005625534668489471,1261440000000000.0,2000000000000.0,21999999999.999992,False
4.028276795330062e-08,1.6334518352680416e-05,7.809591674207875e-14,1.55007510375302e-06,6.444387927944529e-11,2.5039476547026008e-05,1.9291165144901118e-06,215.0,3675000.0,0.0004989383090416496,1261440000000000.0,2000000000000.0,21999999999.999992,False
5.397907702408972e-08,1.6288589506834424e-05,9.006839170949567e-14,1.4871209442095675e-06,7.963983714108842e-11,2.519170392641054e-05,1.985574422412223e-06,215.0,3725000.0,0.0004434730336264842,1261440000000000.0,2000000000000.0,21999999999.999992,False
7.805771755012895e-08,1.6242989738161204e-05,1.1406455459253152e-13,1.42942592734829e-06,1.0050150315742308e-10,2.5338681413643898e-05,2.0673109305575693e-06,215.0,3775000.0,0.0003949249578454221,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.195957250122306e-07,1.619789109938018e-05,1.5975574130603786e-13,1.3756867235437537e-06,1.2549866151292118e-10,2.5481266262039213e-05,2.1869602111372716e-06,215.0,3825000.0,0.00035213537134043784,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.8724875882434772e-07,1.6153518078623597e-05,2.4273156228026643e-13,1.3244073024957182e-06,1.4983912369489002e-10,2.5620177837149685e-05,2.3599894609174825e-06,215.0,3875000.0,0.0003140899446783876,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.8946489616219365e-07,1.6110102208570698e-05,3.8346962450971915e-13,1.27428744685764e-06,1.6859007085084613e-10,2.575589057140214e-05,2.601557807780019e-06,215.0,3925000.0,0.0002799931542996086,1261440000000000.0,2000000000000.0,21999999999.999992,False
4.3297585795841355e-07,1.6067816181251674e-05,6.024471871535132e-13,1.2244930982610296e-06,1.7989342449191955e-10,2.5888684449036392e-05,2.923930155451967e-06,215.0,3975000.0,0.00024928093960999143,1261440000000000.0,2000000000000.0,21999999999.999992,False
6.224372614477409e-07,1.6026725850744478e-05,9.145229890716976e-13,1.1746788120664707e-06,1.846394691318021e-10,2.6018735176925492e-05,3.335913170234073e-06,215.0,4025000.0,0.00022156939462825465,1261440000000000.0,2000000000000.0,21999999999.999992,False
8.608077920586234e-07,1.5986785906128054e-05,1.3263150769814111e-12,1.1248661880685622e-06,1.8466609540541618e-10,2.6146157923607693e-05,3.843514763079505e-06,215.0,4075000.0,0.00019658690465726867,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.1498406876278904e-06,1.5947868551777624e-05,1.836525281271987e-12,1.0752991571665622e-06,1.8171736845267588e-10,2.6271025453764255e-05,4.4507265190638135e-06,215.0,4125000.0,0.00017412105731275674,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.4904629491387672e-06,1.5909800630528485e-05,2.4378422605549407e-12,1.0263247432650994e-06,1.771293489448858e-10,2.6393387356485205e-05,5.160087644407814e-06,215.0,4175000.0,0.0001539856464470883,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.8830338522945064e-06,1.587239367281665e-05,3.1194634280188066e-12,9.78310161783503e-07,1.7181144168958646e-10,2.651328949729023e-05,5.9730579081226155e-06,215.0,4225000.0,0.00013600367388936344,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.3275134539433247e-06,1.58354628780778e-05,3.8693555663879915e-12,9.315936637447753e-07,1.6633099001890852e-10,2.6630787923402045e-05,6.890266494266521e-06,215.0,4275000.0,0.00012000087690143569,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.823571353254453e-06,1.5798836905053302e-05,4.675720900177594e-12,8.864607560524801e-07,1.6101742118074546e-10,2.674595617648768e-05,7.911685245884101e-06,215.0,4325000.0,0.00010580505321488598,1261440000000000.0,2000000000000.0,21999999999.999992,False
3.370659693698546e-06,1.576236168757719e-05,5.527659030775333e-12,8.431366584155019e-07,1.5604847556874444e-10,2.685888760259585e-05,9.036758803601433e-06,215.0,4375000.0,9.324789900119091e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
3.968066362723665e-06,1.5725900908132952e-05,6.4152815597309566e-12,8.017878486129797e-07,1.5151019466494053e-10,2.696969455605891e-05,1.0264511147564113e-05,215.0,4425000.0,8.216747203653273e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
4.614957469206231e-06,1.5689334826069016e-05,7.329544667615584e-12,7.625280235400926e-07,1.4743517535764648e-10,2.7078505949529716e-05,1.15936385822176e-05,215.0,4475000.0,7.24103793836417e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
5.310413533878699e-06,1.5652558433967686e-05,8.261980135350741e-12,7.254257494437954e-07,1.438259854648502e-10,2.718546408192522e-05,1.3022593298391183e-05,215.0,4525000.0,6.383336302432289e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
6.053461229244648e-06,1.5615479458566743e-05,9.204424421839816e-12,6.905123365372394e-07,1.406692738270512e-10,2.7290721288767986e-05,1.4549658640969876e-05,215.0,4575000.0,5.630424403883528e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
6.843101424536771e-06,1.5578016452056184e-05,1.014879356713652e-11,6.577892075746859e-07,1.3794425825551297e-10,2.739443673127226e-05,1.6173016343977416e-05,215.0,4625000.0,4.9702307513778127e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
7.678333867802166e-06,1.5540097075636582e-05,1.1086923937161836e-11,6.272344435745784e-07,1.3562787192719253e-10,2.7496773488325153e-05,1.78908058633922e-05,215.0,4675000.0,4.3918248665698976e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
8.558178496031722e-06,1.5501656613344537e-05,1.201048496502572e-11,5.98808419492675e-07,1.3369793938822806e-10,2.7597895995796837e-05,1.970117562429305e-05,215.0,4725000.0,3.885380055556456e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
9.481693607880733e-06,1.5462636705874817e-05,1.2910959349589066e-11,5.724585437919816e-07,1.3213518206477403e-10,2.7697967859312493e-05,2.1602326687246998e-05,215.0,4775000.0,3.442114653926547e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.044799108372293e-05,1.5422984283120577e-05,1.3779654998945976e-11,5.481231747369569e-07,1.3092455637276862e-10,2.7797150022876092e-05,2.3592549289815554e-05,215.0,4825000.0,3.0542200659788305e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.1456248796546836e-05,1.538265067372057e-05,1.460762311537675e-11,5.257348092488365e-07,1.3005645904019058e-10,2.7895599247084357e-05,2.5670252536652058e-05,215.0,4875000.0,2.714781957928759e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.2505948987415558e-05,1.5341581935530455e-05,1.5385657779647685e-11,5.052181717376366e-07,1.2953053601846323e-10,2.7993488107772504e-05,2.783445852764628e-05,215.0,4925000.0,2.4176778588787843e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.3596797465057419e-05,1.5299722390991793e-05,1.6103583040707282e-11,4.864958359531905e-07,1.2935968551955051e-10,2.809099223456664e-05,3.0084638504881453e-05,215.0,4975000.0,2.157521022652214e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.4728387983363355e-05,1.525702734635983e-05,1.67487517717798e-11,4.694956120545842e-07,1.2957429318709527e-10,2.8188258235765503e-05,3.2420021300128136e-05,215.0,5025000.0,1.929607927024055e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.5900312202457273e-05,1.5213458324628848e-05,1.7304533348141812e-11,4.541481376289123e-07,1.302322157557102e-10,2.8285414040686828e-05,3.483981697403864e-05,215.0,5075000.0,1.7298238979025116e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.711228055307449e-05,1.5168978542832812e-05,1.774855198947019e-11,4.403852500796018e-07,1.3143256274294054e-10,2.8382577325821146e-05,3.734346063319733e-05,215.0,5125000.0,1.5545658683683695e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.836414171436746e-05,1.5123552641912861e-05,1.8051474491174374e-11,4.281399422922465e-07,1.3333208880004597e-10,2.8479853412727486e-05,3.9930645121980425e-05,215.0,5175000.0,1.400681229849472e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
1.9655908777506932e-05,1.5077146475964355e-05,1.8177731871630925e-11,4.173458235269026e-07,1.361630412499437e-10,2.857733240507292e-05,4.260136700886441e-05,215.0,5225000.0,1.2654122205333554e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.0987791979409548e-05,1.5029726946556114e-05,1.808926970806396e-11,4.079361217452723e-07,1.4024989995363094e-10,2.8675085448265057e-05,4.535598848347393e-05,215.0,5275000.0,1.1463459374413658e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.2360236336728094e-05,1.4981261873594735e-05,1.77525775505441e-11,3.9984229439869557e-07,1.4602299886157596e-10,2.8773160078126184e-05,4.819531480180985e-05,215.0,5325000.0,1.0413699387801869e-05,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.3773961842361303e-05,1.4931719891582547e-05,1.714782261429381e-11,3.929923313648732e-07,1.5402803396880593e-10,2.887157472321095e-05,5.1120684261403464e-05,215.0,5375000.0,9.486332567073906e-06,1261440000000000.0,2000000000000.0,21999999999.999992,False
2.5230004149088605e-05,1.4881070356889221e-05,1.6277513924050018e-11,3.8730883751379643e-07,1.6493061571270506e-10,2.897031250459504e-05,5.413406575060556e-05,215.0,5425000.0,8.665125017243612e-06,1261440000000000.0,2000000000000.0,21999999999.999992,False
